date,portfolio_value,peak_value,weekly_return,in_defensive,weight_纳指ETF,weight_红利低波ETF,weight_沪深300ETF,weight_黄金ETF,weight_国债ETF
2013-08-05,1.0,1.0,0.0,False,0.0,0.15,0.0,0.0,0.15
2013-08-12,1.0037809862900384,1.0037809862900384,0.003780986290038376,False,0.0,0.15,0.0,0.0,0.15
2013-08-19,1.0042645179819645,1.0042645179819645,0.0004817103516904542,False,0.0,0.15,0.0,0.0,0.15
2013-08-26,1.004554560141461,1.004554560141461,0.00028881052183289023,False,0.0,0.15,0.0,0.0,0.15
2013-09-02,1.0036859374850224,1.004554560141461,-0.0008646843993384203,False,0.0,0.15,0.0,0.0,0.15
2013-09-09,1.0154566684074788,1.0154566684074788,0.011727504075578408,False,0.0,0.12065321732723663,0.28152417376355215,0.28152417376355215,0.12065321732723663
2013-09-16,1.0069325931453312,1.0154566684074788,-0.008394326934221376,False,0.3136661320014957,0.13442834228635528,0.0,0.3136661320014957,0.13442834228635528
2013-09-23,1.0124953679806266,1.0154566684074788,0.0055244758915978295,False,0.29222557165145924,0.12523953070776825,0.29222557165145924,0.0,0.12523953070776825
2013-09-30,0.9998585698371717,1.0154566684074788,-0.012480845387627188,False,0.2695902795145085,0.11553869122050363,0.2695902795145085,0.0,0.11553869122050363
2013-10-14,1.0096838252742186,1.0154566684074788,0.009826645221080737,False,0.276050416983193,0.11830732156422558,0.276050416983193,0.0,0.11830732156422558
2013-10-21,1.021288849447345,1.021288849447345,0.011493720987334439,False,0.2442020097305099,0.10465800417021853,0.2442020097305099,0.0,0.10465800417021853
2013-10-28,1.013214379148301,1.021288849447345,-0.0079061573064402,False,0.28990551521588437,0.12424522080680758,0.28990551521588437,0.0,0.12424522080680758
2013-11-04,1.0133678540878026,1.021288849447345,0.00015147331370342967,False,0.2637690455265267,0.11304387665422573,0.0,0.2637690455265267,0.11304387665422573
2013-11-11,1.0038105913380744,1.021288849447345,-0.009431188004607925,False,0.0,0.12960827529903773,0.30241930903108805,0.30241930903108805,0.12960827529903773
2013-11-18,1.0228808537793825,1.0228808537793825,0.01899786932501626,False,0.29275353526775544,0.12546580082903805,0.0,0.29275353526775544,0.12546580082903805
2013-11-25,1.0091031155834522,1.0228808537793825,-0.013469543539722913,False,0.30738382847228385,0.13173592648812166,0.0,0.30738382847228385,0.13173592648812166
2013-12-02,1.0160247106922369,1.0228808537793825,0.006859155424153648,False,0.32729935555260137,0.14027115237968632,0.0,0.32729935555260137,0.14027115237968632
2013-12-09,1.015231052995593,1.0228808537793825,-0.0007811401517028521,False,0.32111601948412793,0.1376211512074834,0.0,0.32111601948412793,0.1376211512074834
2013-12-16,1.0017549175257001,1.0228808537793825,-0.01327395909544884,False,0.2744403250397673,0.11761728215990028,0.2744403250397673,0.0,0.11761728215990028
2013-12-23,0.9962699352393091,1.0228808537793825,-0.005475373457550689,False,0.2927113926064141,0.12544773968846318,0.2927113926064141,0.0,0.12544773968846318
2013-12-30,1.0002210671066694,1.0228808537793825,0.003965925024537881,False,0.35,0.15,0.35,0.0,0.15
2014-01-06,0.9840713741460586,1.0228808537793825,-0.016146123583786157,False,0.34085577633746644,0.14608104700177135,0.0,0.34085577633746644,0.14608104700177135
2014-01-13,0.9887733603321026,1.0228808537793825,0.0047780946683101825,False,0.3340222312043695,0.14315238480187267,0.0,0.3340222312043695,0.14315238480187267
2014-01-20,0.9915845117576764,1.0228808537793825,0.0028430695428825776,False,0.34208585232048294,0.14660822242306412,0.0,0.34208585232048294,0.14660822242306412
2014-01-27,0.9930373681482046,1.0228808537793825,0.0014651866515674398,False,0.35,0.15,0.0,0.35,0.15
2014-02-03,0.9913469655796278,1.0228808537793825,-0.0017022547416610514,False,0.35,0.15,0.0,0.35,0.15
2014-02-10,1.0031941263707636,1.0228808537793825,0.011950569480191008,False,0.35,0.15,0.0,0.35,0.15
2014-02-17,1.0247213726465356,1.0247213726465356,0.021458704461967727,False,0.35,0.15,0.0,0.35,0.15
2014-02-24,1.026083634986848,1.026083634986848,0.0013293978018571076,False,0.35,0.15,0.0,0.35,0.15
2014-03-03,1.0448172009753678,1.0448172009753678,0.018257347987778602,False,0.35,0.15,0.0,0.35,0.15
2014-03-10,1.0261375748413406,1.0448172009753678,-0.017878367734173287,False,0.33117928427591004,0.14193397897539003,0.0,0.33117928427591004,0.14193397897539003
2014-03-17,1.0360572333491964,1.0448172009753678,0.009666986913903513,False,0.3395302178858185,0.14551295052249363,0.0,0.3395302178858185,0.14551295052249363
2014-03-24,1.0326870804792765,1.0448172009753678,-0.0032528636077618265,False,0.30811877784879743,0.13205090479234174,0.0,0.30811877784879743,0.13205090479234174
2014-03-31,1.0143540748057327,1.0448172009753678,-0.017752721051797562,False,0.28733275428457994,0.1231426089791057,0.0,0.28733275428457994,0.1231426089791057
2014-04-07,1.01981558036766,1.0448172009753678,0.005384220064353096,False,0.31523998188389996,0.13510284937881425,0.0,0.31523998188389996,0.13510284937881425
2014-04-14,1.0189451422111369,1.0448172009753678,-0.0008535250620600756,False,0.35,0.15,0.0,0.35,0.15
2014-04-21,1.0116968534660127,1.0448172009753678,-0.0071135220581111155,False,0.0,0.1323155787935688,0.3087363505183272,0.3087363505183272,0.1323155787935688
2014-04-28,1.010094388670886,1.0448172009753678,-0.0015839377078585987,False,0.0,0.13324601696158886,0.310907372910374,0.310907372910374,0.13324601696158886
2014-05-05,1.0144568587241878,1.0448172009753678,0.004318873663917734,False,0.0,0.14943878734852628,0.34869050381322797,0.34869050381322797,0.14943878734852628
2014-05-12,1.0159723902332074,1.0448172009753678,0.0014939339174321014,False,0.0,0.13839181161366437,0.3229142270985502,0.3229142270985502,0.13839181161366437
2014-05-19,1.0045187145958603,1.0448172009753678,-0.011273609152624625,False,0.0,0.15,0.35,0.35,0.15
2014-05-26,1.0141430690666458,1.0448172009753678,0.009581060393342089,False,0.35,0.15,0.0,0.35,0.15
2014-06-02,1.014760751378139,1.0448172009753678,0.0006090682176249917,False,0.35,0.15,0.0,0.35,0.15
2014-06-09,1.0166111022765882,1.0448172009753678,0.001823435618628591,False,0.35,0.15,0.0,0.35,0.15
2014-06-16,1.0209687985495735,1.0448172009753678,0.0042864929009989285,False,0.35,0.15,0.0,0.35,0.15
2014-06-23,1.0342705092444133,1.0448172009753678,0.013028518318813218,False,0.35,0.15,0.0,0.35,0.15
2014-06-30,1.0388087056064685,1.0448172009753678,0.004387823419011149,False,0.35,0.15,0.35,0.0,0.15
2014-07-07,1.0528196319603902,1.0528196319603902,0.013487494163559205,False,0.35,0.15,0.0,0.35,0.15
2014-07-14,1.0509088224579188,1.0528196319603902,-0.0018149447868039891,False,0.35,0.15,0.35,0.0,0.15
2014-07-21,1.0523663380321326,1.0528196319603902,0.0013869096377029327,False,0.35,0.15,0.0,0.35,0.15
2014-07-28,1.0605718344663744,1.0605718344663744,0.007797186338728203,False,0.35,0.15,0.35,0.0,0.15
2014-08-04,1.067797272614538,1.067797272614538,0.006812775818998651,False,0.35,0.15,0.35,0.0,0.15
2014-08-11,1.0667133565626055,1.067797272614538,-0.0010150953553931619,False,0.0,0.15,0.35,0.35,0.15
2014-08-18,1.065661011952819,1.067797272614538,-0.0009865298895081023,False,0.35,0.15,0.0,0.35,0.15
2014-08-25,1.0655227438204506,1.067797272614538,-0.00012974870133886963,False,0.35,0.15,0.0,0.35,0.15
2014-09-01,1.0697389339710213,1.0697389339710213,0.003956921778556702,False,0.35,0.15,0.0,0.35,0.15
2014-09-08,1.0699453620319785,1.0699453620319785,0.00019297050373867858,False,0.35,0.15,0.0,0.35,0.15
2014-09-15,1.0602799041557287,1.0699453620319785,-0.0090335994895046,False,0.35,0.15,0.0,0.35,0.15
2014-09-22,1.0533691788725696,1.0699453620319785,-0.006517831052038806,False,0.35,0.15,0.35,0.0,0.15
2014-09-29,1.0634923399725416,1.0699453620319785,0.009610268938006053,False,0.35,0.15,0.0,0.35,0.15
2014-10-06,1.0648650917534153,1.0699453620319785,0.0012907961150985228,False,0.0,0.15,0.35,0.35,0.15
2014-10-13,1.0654345068486992,1.0699453620319785,0.0005347297978809637,False,0.0,0.15,0.35,0.35,0.15
2014-10-20,1.0698483803072867,1.0699453620319785,0.004142791912796681,False,0.0,0.15,0.35,0.35,0.15
2014-10-27,1.0480707349066058,1.0699453620319785,-0.020355824060252048,False,0.0,0.15,0.35,0.35,0.15
2014-11-03,1.0656083117036201,1.0699453620319785,0.01673319959513711,False,0.0,0.15,0.35,0.35,0.15
2014-11-10,1.0784225613502236,1.0784225613502236,0.012025290630585295,False,0.0,0.15,0.35,0.35,0.15
2014-11-17,1.0828933604482582,1.0828933604482582,0.004145683944554104,False,0.33409965427855626,0.14318556611938124,0.33409965427855626,0.0,0.14318556611938124
2014-11-24,1.0992828830004007,1.0992828830004007,0.015134936782101996,False,0.3212060820229619,0.13765974943841225,0.3212060820229619,0.0,0.13765974943841225
2014-12-01,1.1361449387583173,1.1361449387583173,0.033532820648771354,False,0.3370879440585634,0.14446626173938432,0.3370879440585634,0.0,0.14446626173938432
2014-12-08,1.211264661416396,1.211264661416396,0.06611808062110126,False,0.3372519971796129,0.1445365702198341,0.3372519971796129,0.0,0.1445365702198341
2014-12-15,1.1923274862209703,1.211264661416396,-0.015634217523758636,False,0.24350941908264223,0.10436117960684668,0.24350941908264223,0.0,0.10436117960684668
2014-12-22,1.227366517030216,1.227366517030216,0.029387086361902393,False,0.23935682417157667,0.10258149607353287,0.0,0.23935682417157667,0.10258149607353287
2014-12-29,1.2269661937540255,1.227366517030216,-0.0003261644102522006,False,0.21802295202230065,0.09343840800955742,0.0,0.21802295202230065,0.09343840800955742
2015-01-05,1.2273858270843379,1.2273858270843379,0.0003420088772196023,False,0.2044302397723106,0.08761295990241882,0.0,0.2044302397723106,0.08761295990241882
2015-01-12,1.2288609337500653,1.2288609337500653,0.0012018280097233795,False,0.23260562492240539,0.09968812496674516,0.0,0.23260562492240539,0.09968812496674516
2015-01-19,1.2281499498209978,1.2288609337500653,-0.0005785715124801779,False,0.252041961349275,0.10801798343540357,0.0,0.252041961349275,0.10801798343540357
2015-01-26,1.2566982777865412,1.2566982777865412,0.02324498565480899,False,0.249744312519846,0.10703327679421971,0.0,0.249744312519846,0.10703327679421971
2015-02-02,1.2374626442871612,1.2566982777865412,-0.015306485128045397,False,0.2350152551755925,0.1007208236466825,0.0,0.2350152551755925,0.1007208236466825
2015-02-09,1.2288685552066592,1.2566982777865412,-0.006944928091508273,False,0.2232385285165485,0.09567365507852078,0.0,0.2232385285165485,0.09567365507852078
2015-02-16,1.2453891727629587,1.2566982777865412,0.013443762952760452,False,0.22961516031190518,0.0984064972765308,0.0,0.22961516031190518,0.0984064972765308
2015-02-23,1.2460605892756298,1.2566982777865412,0.0005391218482986421,False,0.2210437173045963,0.09473302170196984,0.0,0.2210437173045963,0.09473302170196984
2015-03-02,1.2521472092721153,1.2566982777865412,0.004884690238075738,False,0.35,0.15,0.0,0.35,0.15
2015-03-09,1.2341794089483842,1.2566982777865412,-0.014349590999109334,False,0.2917510146475726,0.12503614913467395,0.0,0.2917510146475726,0.12503614913467395
2015-03-16,1.2341185556101122,1.2566982777865412,-4.930671977730928e-05,False,0.31079907248683236,0.13319960249435672,0.0,0.31079907248683236,0.13319960249435672
2015-03-23,1.2567620432889206,1.2567620432889206,0.018347903105317347,False,0.2641210006529359,0.11319471456554397,0.2641210006529359,0.0,0.11319471456554397
2015-03-30,1.2652597772815668,1.2652597772815668,0.006761609357971802,False,0.35,0.15,0.0,0.35,0.15
2015-04-06,1.268759154395424,1.268759154395424,0.002765738053710739,False,0.3495445882661647,0.14980482354264202,0.0,0.3495445882661647,0.14980482354264202
2015-04-13,1.2894856355160729,1.2894856355160729,0.016336024886082726,False,0.35,0.15,0.35,0.0,0.15
2015-04-20,1.2969092882351194,1.2969092882351194,0.0057570650766308054,False,0.29437754895241997,0.1261618066938943,0.29437754895241997,0.0,0.1261618066938943
2015-04-27,1.3482084097103646,1.3482084097103646,0.039554903292469204,False,0.0,0.12412939804164894,0.2896352620971808,0.2896352620971808,0.12412939804164894
2015-05-04,1.3472543416424725,1.3482084097103646,-0.000707656220670724,False,0.3388000082624456,0.14520000354104812,0.0,0.3388000082624456,0.14520000354104812
2015-05-11,1.3374815548115973,1.3482084097103646,-0.007253854397649253,False,0.3477425128303206,0.14903250549870883,0.0,0.3477425128303206,0.14903250549870883
2015-05-18,1.349813402337146,1.349813402337146,0.009220200070187796,False,0.3051356461354024,0.13077241977231532,0.0,0.3051356461354024,0.13077241977231532
2015-05-25,1.3698173148243409,1.3698173148243409,0.014819761348167733,False,0.3008387449363988,0.12893089068702804,0.0,0.3008387449363988,0.12893089068702804
2015-06-01,1.3630637926898619,1.3698173148243409,-0.004930235631709115,False,0.3090047066900745,0.1324305885814605,0.0,0.3090047066900745,0.1324305885814605
2015-06-08,1.3727368529763078,1.3727368529763078,0.007096557283908982,False,0.29057939063434784,0.12453402455757764,0.0,0.29057939063434784,0.12453402455757764
2015-06-15,1.3745047716663341,1.3745047716663341,0.0012878787993440774,False,0.3076622382468271,0.1318552449629259,0.0,0.3076622382468271,0.1318552449629259
2015-06-22,1.355823383712465,1.3745047716663341,-0.01359135911272353,False,0.32832818006086084,0.14071207716894038,0.0,0.32832818006086084,0.14071207716894038
2015-06-29,1.3332845419964257,1.3745047716663341,-0.016623729894910275,False,0.35,0.15,0.0,0.35,0.15
2015-07-06,1.298756466779619,1.3745047716663341,-0.025897004074693055,False,0.2904292598112949,0.12446968277626926,0.0,0.2904292598112949,0.12446968277626926
2015-07-13,1.3108594161495133,1.3745047716663341,0.009318875154404159,False,0.26236069625290076,0.11244029839410033,0.0,0.26236069625290076,0.11244029839410033
2015-07-20,1.3217743179536143,1.3745047716663341,0.008326523553656161,False,0.175,0.075,0.0,0.175,0.075
2015-07-27,1.3055339307244855,1.3745047716663341,-0.012286807973597384,False,0.175,0.075,0.0,0.175,0.075
2015-08-03,1.3157882204590214,1.3745047716663341,0.00785447968314814,False,0.175,0.075,0.0,0.175,0.075
2015-08-10,1.316192984079403,1.3745047716663341,0.00030762064448371497,False,0.175,0.075,0.0,0.175,0.075
2015-08-17,1.3371142748403197,1.3745047716663341,0.015895306398058154,False,0.19348268553534437,0.08292115094371902,0.0,0.19348268553534437,0.08292115094371902
2015-08-24,1.2928380630518415,1.3745047716663341,-0.033113259368774385,False,0.1760319485494704,0.07544226366405875,0.0,0.1760319485494704,0.07544226366405875
2015-08-31,1.3067837164208491,1.3745047716663341,0.010786852404459675,False,0.175,0.075,0.0,0.175,0.075
2015-09-07,1.2942356611438575,1.3745047716663341,-0.009602243369973567,False,0.175,0.075,0.0,0.175,0.075
2015-09-14,1.2969523969010663,1.3745047716663341,0.0020991043893874243,False,0.175,0.075,0.0,0.175,0.075
2015-09-21,1.3034382700098754,1.3745047716663341,0.005000856719418753,False,0.175,0.075,0.0,0.175,0.075
2015-09-28,1.2971255145274125,1.3745047716663341,-0.004843156463723568,False,0.175,0.075,0.0,0.175,0.075
2015-10-05,1.2874033889727565,1.3745047716663341,-0.007495130922775825,False,0.19319386671150085,0.08279737144778608,0.0,0.19319386671150085,0.08279737144778608
2015-10-12,1.3139011515150536,1.3745047716663341,0.02058233089120591,False,0.35,0.15,0.0,0.35,0.15
2015-10-19,1.3309026332998006,1.3745047716663341,0.012939696236008952,False,0.21255930589932984,0.09109684538542707,0.0,0.21255930589932984,0.09109684538542707
2015-10-26,1.3443265860795208,1.3745047716663341,0.010086352257367821,False,0.2307523909130854,0.09889388181989374,0.0,0.2307523909130854,0.09889388181989374
2015-11-02,1.336633710439826,1.3745047716663341,-0.005722475267062651,False,0.25691677886408837,0.11010719094175216,0.0,0.25691677886408837,0.11010719094175216
2015-11-09,1.339681397837494,1.3745047716663341,0.0022801216023985225,False,0.2616664115734257,0.11214274781718243,0.0,0.2616664115734257,0.11214274781718243
2015-11-16,1.3245301695726854,1.3745047716663341,-0.011309575761270948,False,0.3073536963205336,0.13172301270880013,0.0,0.3073536963205336,0.13172301270880013
2015-11-23,1.3353535536892227,1.3745047716663341,0.008171489306301903,False,0.3247091256025115,0.13916105382964777,0.0,0.3247091256025115,0.13916105382964777
2015-11-30,1.3234906793701975,1.3745047716663341,-0.008883695472447314,False,0.30468627465090414,0.13057983199324463,0.0,0.30468627465090414,0.13057983199324463
2015-12-07,1.3411223006968118,1.3745047716663341,0.013322059309858116,False,0.306917992982896,0.13153628270695544,0.0,0.306917992982896,0.13153628270695544
2015-12-14,1.3289429437281306,1.3745047716663341,-0.009081466293083894,False,0.2928630068851209,0.1255127172364804,0.0,0.2928630068851209,0.1255127172364804
2015-12-21,1.3392916222988638,1.3745047716663341,0.007787150396165161,False,0.29278340986113854,0.12547860422620224,0.0,0.29278340986113854,0.12547860422620224
2015-12-28,1.3371493656065554,1.3745047716663341,-0.0015995446074927636,False,0.3130621756626843,0.13416950385543613,0.0,0.3130621756626843,0.13416950385543613
2016-01-04,1.3353678874487687,1.3745047716663341,-0.0013322955562100392,False,0.3133931051196368,0.13431133076555865,0.0,0.3133931051196368,0.13431133076555865
2016-01-11,1.322770142055651,1.3745047716663341,-0.009433913688897932,False,0.34029376189554644,0.1458401836695199,0.0,0.34029376189554644,0.1458401836695199
2016-01-18,1.2895967096863326,1.3745047716663341,-0.025078758065830927,False,0.2868694901582689,0.12294406721068667,0.0,0.2868694901582689,0.12294406721068667
2016-01-25,1.2997188904505586,1.3745047716663341,0.007849105606579835,False,0.278364725194851,0.11929916794065044,0.0,0.278364725194851,0.11929916794065044
2016-02-01,1.2939314664352368,1.3745047716663341,-0.004452827498195019,False,0.25116707306884295,0.10764303131521842,0.0,0.25116707306884295,0.10764303131521842
2016-02-08,1.305577276263157,1.3745047716663341,0.009000329716073813,False,0.21280402681353494,0.09120172577722926,0.0,0.21280402681353494,0.09120172577722926
2016-02-15,1.3115150806388232,1.3745047716663341,0.004548029813035242,False,0.35,0.15,0.0,0.35,0.15
2016-02-22,1.3213062334039596,1.3745047716663341,0.007465528158751547,False,0.2236062213304965,0.09583123771306994,0.0,0.2236062213304965,0.09583123771306994
2016-02-29,1.3195868307692546,1.3745047716663341,-0.0013012900349946522,False,0.2095781058548383,0.08981918822350213,0.0,0.2095781058548383,0.08981918822350213
2016-03-07,1.3438062163188682,1.3745047716663341,0.01835376421231391,False,0.21932063792100556,0.0939945591090024,0.0,0.21932063792100556,0.0939945591090024
2016-03-14,1.339513291103581,1.3745047716663341,-0.003194601396507157,False,0.2313134382289554,0.09913433066955232,0.0,0.2313134382289554,0.09913433066955232
2016-03-21,1.3403413032845883,1.3745047716663341,0.0006181440576265994,False,0.2334862327018574,0.10006552830079603,0.0,0.2334862327018574,0.10006552830079603
2016-03-28,1.3370822545282903,1.3745047716663341,-0.002431506623209681,False,0.2565008730750969,0.10992894560361295,0.0,0.2565008730750969,0.10992894560361295
2016-04-04,1.3433620398222452,1.3745047716663341,0.004696633488842691,False,0.26397068139900837,0.11313029202814645,0.0,0.26397068139900837,0.11313029202814645
2016-04-11,1.3501834997941373,1.3745047716663341,0.0050779013919396,False,0.35,0.15,0.35,0.0,0.15
2016-04-18,1.3569852556455893,1.3745047716663341,0.005037652920872733,False,0.31178099051201996,0.1336204245051514,0.31178099051201996,0.0,0.1336204245051514
2016-04-25,1.3385821337595658,1.3745047716663341,-0.013561769967255876,False,0.35,0.15,0.0,0.35,0.15
2016-05-02,1.3463316728807133,1.3745047716663341,0.005789363928967287,False,0.35,0.15,0.0,0.35,0.15
2016-05-09,1.3391563316051183,1.3745047716663341,-0.005329549486303139,False,0.35,0.15,0.0,0.35,0.15
2016-05-16,1.3437153656668295,1.3745047716663341,0.0034044076513806793,False,0.35,0.15,0.0,0.35,0.15
2016-05-23,1.3364257877259986,1.3745047716663341,-0.005424942013082771,False,0.35,0.15,0.0,0.35,0.15
2016-05-30,1.339512755638472,1.3745047716663341,0.0023098685619694376,False,0.35,0.15,0.0,0.35,0.15
2016-06-06,1.3549224522396128,1.3745047716663341,0.011503956596363996,False,0.35,0.15,0.0,0.35,0.15
2016-06-13,1.36225926909618,1.3745047716663341,0.0054149348875574006,False,0.35,0.15,0.0,0.35,0.15
2016-06-20,1.368187938532023,1.3745047716663341,0.004352085957746183,False,0.35,0.15,0.35,0.0,0.15
2016-06-27,1.3621590972731918,1.3745047716663341,-0.004406442338104284,False,0.3323867968420101,0.14245148436086147,0.3323867968420101,0.0,0.14245148436086147
